nm,%T
764,86.75849306
763,86.72913202
762,86.74371143
761,86.76089032
760,86.74950393
759,86.74910444
758,86.78826372
757,86.78466672
756,86.79545817
755,86.82384206
754,86.83803749
753,86.85923499
752,86.9018456
751,86.93947234
750,86.9755132
749,87.03361047
748,87.0570607
747,87.13968787
746,87.16356808
745,87.22580777
744,87.2675935
743,87.32970638
742,87.4041392
741,87.42789057
740,87.45487029
739,87.51046671
738,87.5477522
737,87.58162523
736,87.60058371
735,87.63669684
734,87.67484363
733,87.703919
732,87.71583461
731,87.74411541
730,87.7584613
729,87.76896964
728,87.78412811
727,87.77927712
726,87.79787406
725,87.80393913
724,87.82759691
723,87.83022595
722,87.81364411
721,87.83042818
720,87.85004737
719,87.83427077
718,87.82840584
717,87.85065422
716,87.84721546
715,87.84033836
714,87.84762002
713,87.85146336
712,87.85045193
711,87.83973158
710,87.8686593
709,87.84762002
708,87.87655033
707,87.87432459
706,87.86987326
705,87.86258976
704,87.86521984
703,87.86036437
702,87.85550916
701,87.86785001
700,87.85793673
699,87.86542216
698,87.85834133
697,87.84175419
696,87.83730451
695,87.83872029
694,87.83083266
693,87.81101558
692,87.82274351
691,87.81910364
690,87.79908704
689,87.78776653
688,87.80757837
687,87.78271321
686,87.78675585
685,87.77361796
684,87.76977802
683,87.78513877
682,87.73946865
681,87.71644053
680,87.76290698
679,87.7748306
678,87.73361005
677,87.73320602
676,87.73482214
675,87.74714604
674,87.72674184
673,87.70896779
672,87.69240885
671,87.6962454
670,87.65526358
669,87.7010918
668,87.66999868
667,87.67242112
666,87.6633373
665,87.66293359
664,87.63992556
663,87.64900696
662,87.62499375
661,87.61006449
660,87.59312084
659,87.5939276
658,87.5842469
657,87.56186437
656,87.56246923
655,87.52719283
654,87.55218721
653,87.5495665
652,87.52034078
651,87.51308625
650,87.50119818
649,87.50039227
648,87.48830448
647,87.47259285
646,87.46191861
645,87.46594647
644,87.45809231
643,87.43272215
642,87.43956734
641,87.43393008
640,87.43976867
639,87.41943595
638,87.42104629
637,87.39347331
636,87.38421718
635,87.39146102
634,87.38904634
633,87.38904634
632,87.38341234
631,87.36912776
630,87.38482081
629,87.37838229
628,87.37958948
627,87.36087998
626,87.3779799
625,87.34338117
624,87.34177226
623,87.34921372
622,87.34941485
621,87.32548372
620,87.33392925
619,87.32548372
618,87.33453254
617,87.30598169
616,87.31824534
615,87.29673482
614,87.28768992
613,87.29191076
612,87.29572979
611,87.29733785
610,87.27924886
609,87.28125857
608,87.28588106
607,87.27342099
606,87.27040672
605,87.27663632
604,87.28045468
603,87.24247949
602,87.24448834
601,87.24408657
600,87.2609627
599,87.22761539
598,87.21777435
597,87.2059264
596,87.20110735
595,87.18946243
594,87.17480809
593,87.18223533
592,87.16537442
591,87.16718079
590,87.1461088
589,87.160959
588,87.14149371
587,87.13126113
586,87.11059898
585,87.10037002
584,87.08693381
583,87.12082914
582,87.02940212
581,87.08011622
580,87.00836344
579,87.04302989
578,87.00395598
577,87.02699744
576,86.97270949
575,87.00195267
574,86.94687952
573,86.97451187
572,86.91765485
571,86.91205125
570,86.89204131
569,86.88363851
568,86.88383857
567,86.87063578
566,86.85403512
565,86.83023972
564,86.81444637
563,86.80665071
562,86.78746438
561,86.79046196
560,86.79525831
559,86.76288809
558,86.76049077
557,86.73472383
556,86.7441109
555,86.73672099
554,86.74191384
553,86.71874818
552,86.72114434
551,86.6718367
550,86.65447592
549,86.66844409
548,86.65886567
547,86.63133361
546,86.60321205
545,86.60261382
544,86.62016367
543,86.59822692
542,86.57250816
541,86.55098206
540,86.54500353
539,86.52248814
538,86.52547657
537,86.51093384
536,86.501572
535,86.5147187
534,86.48862645
533,86.46951041
532,86.45318547
531,86.4277088
530,86.4434318
529,86.42094282
528,86.39547565
527,86.37916469
526,86.38672305
525,86.36882275
524,86.34675083
523,86.31971544
522,86.31892041
521,86.31415038
520,86.29745736
519,86.28811863
518,86.27758892
517,86.25673199
516,86.24799344
515,86.21801106
514,86.23826292
513,86.18506232
512,86.17494204
511,86.17514047
510,86.15450668
509,86.13486949
508,86.13605949
507,86.10373685
506,86.11999581
505,86.06429192
504,86.09104907
503,86.04725095
502,86.04388279
501,86.02565737
500,86.02506313
499,86.00288103
498,85.98090262
497,85.95220055
496,85.94448232
495,85.92667366
494,85.93221374
493,85.88869419
492,85.89007857
491,85.87465395
490,85.86219763
489,85.83669747
488,85.81456394
487,85.79164594
486,85.76340201
485,85.745236
484,85.74898736
483,85.72312605
482,85.71009964
481,85.66294482
480,85.69352344
479,85.62823652
478,85.6605779
477,85.61956164
476,85.60733944
475,85.56851597
474,85.57777682
473,85.54192122
472,85.51927295
471,85.47852117
470,85.49151238
469,85.46572873
468,85.4230355
467,85.39550281
466,85.37544886
465,85.32946054
464,85.30392218
463,85.26445099
462,85.27151911
461,85.23677314
460,85.23971716
459,85.21263597
458,85.19085952
457,85.13712885
456,85.15163671
455,85.12771966
454,85.08049344
453,85.05679223
452,85.03955913
451,85.00862665
450,84.97692274
449,84.96831385
448,84.93760286
447,84.90944457
446,84.89849665
445,84.85315601
444,84.8336201
443,84.83733157
442,84.7711354
441,84.77699138
440,84.72391191
439,84.71962017
438,84.70167525
437,84.6576093
436,84.6022669
435,84.60090328
434,84.50939644
433,84.5216565
432,84.47126539
431,84.45940158
430,84.392723
429,84.41137992
428,84.31289468
427,84.33114559
426,84.23779689
425,84.22208721
424,84.18893196
423,84.15346449
422,84.06534507
421,84.08993175
420,84.02799482
419,84.01967552
418,83.93498169
417,83.903485
416,83.83859662
415,83.84496736
414,83.77800224
413,83.75794242
412,83.69894811
411,83.66021956
410,83.5955193
409,83.58435587
408,83.49183381
407,83.48202979
406,83.41016878
405,83.38462884
404,83.2967391
403,83.26183921
402,83.2062597
401,83.17292981
400,83.08392404
