nm,%T
761,88.039385
760,88.0253985
759,88.0172915
758,88.0481023
757,88.0367497
756,88.0582398
755,88.0661478
754,88.076693
753,88.0945416
752,88.0969758
751,88.1186835
750,88.131873
749,88.1286262
748,88.1341053
747,88.158867
746,88.1747019
745,88.2013028
744,88.2299433
743,88.2531062
742,88.2795275
741,88.3041267
740,88.3083967
739,88.3305633
738,88.3212079
737,88.3405299
736,88.3372754
735,88.3356482
734,88.3346312
733,88.3297497
732,88.3118535
731,88.3238517
730,88.3238517
729,88.3254787
728,88.3395128
727,88.3372754
726,88.3531423
725,88.3679947
724,88.3734887
723,88.3926186
722,88.3783726
721,88.3977071
720,88.3861058
719,88.4084955
718,88.3824426
717,88.4058492
716,88.421932
715,88.388141
714,88.3838672
713,88.3848848
712,88.3846812
711,88.3547699
710,88.3901763
709,88.3413436
708,88.3690121
707,88.3700295
706,88.349277
705,88.3435811
704,88.3301565
703,88.3183608
702,88.30677
701,88.3142937
700,88.291318
699,88.2866423
698,88.2949775
697,88.2606253
696,88.2585931
695,88.2445718
694,88.2273023
693,88.2143016
692,88.2092237
691,88.1972411
690,88.188712
689,88.1765292
688,88.1787626
687,88.163942
686,88.1781535
685,88.1470942
684,88.147906
683,88.1424261
682,88.1158429
681,88.1006272
680,88.0977872
679,88.1306554
678,88.087848
677,88.0710147
676,88.0706091
675,88.0651339
674,88.0276281
673,88.0493187
672,88.0170888
671,88.0403986
670,87.9775776
669,88.0016875
668,87.9899356
667,87.9690699
666,87.9763622
665,87.9595502
664,87.9328198
663,87.9301877
662,87.896787
661,87.8888941
660,87.84317
659,87.8563183
658,87.8209236
657,87.8195081
656,87.7998957
655,87.7311859
654,87.7362363
653,87.7174504
652,87.7073521
651,87.6845344
650,87.6534471
649,87.6603096
648,87.6225726
647,87.6108714
646,87.6086524
645,87.6064334
644,87.5939276
643,87.5933225
642,87.5816252
641,87.5634773
640,87.5624692
639,87.5475506
638,87.5431158
637,87.5205423
636,87.5090562
635,87.5018026
634,87.495557
633,87.5030115
632,87.4975716
631,87.4748084
630,87.4627242
629,87.4740028
628,87.4611131
627,87.438762
626,87.4464131
625,87.4087682
624,87.3880402
623,87.399108
622,87.3807967
621,87.3522307
620,87.3594719
619,87.3417723
618,87.3514262
617,87.3051776
616,87.3136211
615,87.2844742
614,87.2778421
613,87.2687992
612,87.2567434
611,87.2621683
610,87.2400689
609,87.2199835
608,87.2139587
607,87.1990995
606,87.184845
605,87.166378
604,87.1916708
603,87.1376814
602,87.1328662
601,87.1158142
600,87.1172184
599,87.0909444
598,87.0712943
597,87.0450341
596,87.0255947
595,87.00035
594,86.9857275
593,86.9687043
592,86.9488816
591,86.9452779
590,86.9104503
589,86.9144527
588,86.8514353
587,86.8516353
586,86.8010543
585,86.8036526
584,86.7760745
583,86.7780726
582,86.6850093
581,86.7351233
580,86.6478917
579,86.6588657
578,86.6301368
577,86.6427045
576,86.5659302
575,86.5968311
574,86.5408188
573,86.5485906
572,86.4948002
571,86.4782714
570,86.4571669
569,86.4462184
568,86.4221368
567,86.4042291
566,86.362658
565,86.3477449
564,86.321703
563,86.3308466
562,86.2777876
561,86.2869265
560,86.2607044
559,86.2332988
558,86.2104675
557,86.1890314
556,86.1624422
555,86.1241602
554,86.1441916
553,86.1096849
552,86.1114694
551,86.047251
550,86.0110006
549,86.0197151
548,85.9850603
547,85.9506173
546,85.9193534
545,85.9136163
544,85.8884964
543,85.8671404
542,85.8278039
541,85.7928312
