nm,%T
760,87.6996782
759,87.6871591
758,87.7055346
757,87.7014957
756,87.7190662
755,87.7342161
754,87.7461358
753,87.7538138
752,87.757653
751,87.7812983
750,87.7766496
749,87.8098024
748,87.8156661
747,87.8401361
746,87.8369
745,87.8660291
744,87.8805973
743,87.9103482
742,87.944969
741,87.943349
740,87.943349
739,87.9648163
738,87.9575249
737,87.9682596
736,87.9708929
735,87.9767673
734,87.960968
733,87.9561072
732,87.9328198
731,87.947804
730,87.9467915
729,87.9407166
728,87.9666392
727,87.9336297
726,87.9368693
725,87.9599553
724,87.9514492
723,87.9656265
722,87.9506392
721,87.9668418
720,87.9451715
719,87.947804
718,87.9419315
717,87.9490191
716,87.945374
715,87.9309975
714,87.9166234
713,87.9206722
712,87.9109554
711,87.8727059
710,87.8700756
709,87.8492382
708,87.8551046
707,87.8375068
706,87.8160705
705,87.7819047
704,87.7631091
703,87.7319939
702,87.700486
701,87.6871591
700,87.6421454
699,87.6241867
698,87.5900955
697,87.548357
696,87.5094592
695,87.4679605
694,87.4286958
693,87.3661102
692,87.3433812
691,87.2947248
690,87.2396672
689,87.1651737
688,87.1338693
687,87.0656807
686,86.9915362
685,86.8906408
684,86.7840672
683,86.6682445
682,86.5314537
681,86.3610671
680,86.2029245
679,86.0417035
678,85.8416388
677,85.6353348
676,85.394323
675,85.1712459
674,84.9350604
673,84.7104522
672,84.4804075
671,84.2861079
670,84.0732817
669,83.9403933
668,83.7496499
667,83.5966742
666,83.4541619
665,83.2927114
664,83.096934
663,82.9686455
662,82.8359772
661,82.7044733
660,82.5726077
659,82.5000098
658,82.4358272
657,82.3654357
656,82.3233434
655,82.251154
654,82.2269156
653,82.1811095
652,82.1203894
651,82.0699181
650,82.0411992
649,82.0217441
648,82.0045595
647,82.0427105
646,82.1107464
645,82.215935
644,82.3758673
643,82.5188183
642,82.7096151
641,82.9100162
640,83.1168355
639,83.3239788
638,83.5354853
637,83.7538925
636,83.9436792
635,84.1459078
634,84.311924
633,84.4613464
632,84.5878526
631,84.7040157
630,84.78031
629,84.8558914
628,84.9149191
627,84.9395586
626,85.000406
625,84.9827929
624,84.9767271
623,84.9914033
622,84.991599
621,84.9690964
620,84.9659661
619,84.9458174
618,84.9286068
617,84.8834456
616,84.8431921
615,84.8177993
614,84.7924141
613,84.7424469
612,84.7157188
611,84.6607283
610,84.6176578
609,84.5714935
608,84.5278845
607,84.4677644
606,84.4345125
605,84.3925287
604,84.3777616
603,84.3125064
602,84.2866902
601,84.2655384
600,84.2453618
599,84.2292629
598,84.2100645
597,84.2038599
596,84.2063805
595,84.2133609
594,84.2205358
593,84.2426461
592,84.244198
591,84.2814502
590,84.2903777
589,84.3216313
588,84.3127005
587,84.3365828
586,84.3278446
585,84.3480409
584,84.3262912
583,84.3585294
582,84.2748523
581,84.3200781
580,84.2610759
579,84.2601058
578,84.1922275
577,84.1885443
576,84.1183993
575,84.115494
574,84.0038131
573,83.9833125
572,83.8899624
571,83.8366662
570,83.7608354
569,83.6856512
568,83.6016791
567,83.5097147
566,83.4019107
565,83.347773
564,83.2875333
563,83.1974471
562,83.1195149
561,83.076846
560,83.0145083
559,82.9392302
558,82.8523822
557,82.7980293
556,82.7616232
555,82.6974275
554,82.6538333
553,82.5889605
552,82.5300294
551,82.4348781
550,82.3489375
549,82.2916935
548,82.2043879
547,82.1353288
546,82.0230662
545,81.9426491
544,81.8551484
543,81.7515508
542,81.637933
541,81.5055158
540,81.4044226
539,81.2791213
538,81.1863469
537,81.0903173
536,80.9932824
535,80.9373536
534,80.8542774
533,80.7794701
532,80.72499
531,80.654388
530,80.5966517
529,80.4914962
528,80.4059153
527,80.318391
526,80.2244965
525,80.0969539
524,79.9686934
523,79.872081
522,79.7619935
521,79.6502237
520,79.5274395
519,79.3922299
518,79.2539652
517,79.115577
516,78.9839774
515,78.8282708
514,78.7304983
513,78.5432739
512,78.4068488
511,78.2492169
510,78.0922615
509,77.9076312
508,77.7723103
