nm,%T
763,78.48578385
762,78.44242299
761,78.42851645
760,78.41569573
759,78.3961978
758,78.39818348
757,78.38229946
756,78.38645065
755,78.38969957
754,78.38590918
753,78.36696
752,78.37544145
751,78.37832896
750,78.36822314
749,78.36443379
748,78.35523185
747,78.37363681
746,78.36479467
745,78.3925876
744,78.38681164
743,78.38338236
742,78.42418245
741,78.43574032
740,78.42544651
739,78.43808822
738,78.42671059
737,78.45145452
736,78.43917189
735,78.43881066
734,78.42905822
733,78.41876529
732,78.42508535
731,78.42436303
730,78.40648777
729,78.39908608
728,78.39764192
727,78.37688519
726,78.37237358
725,78.35902075
724,78.34314467
723,78.32907537
722,78.31356601
721,78.30022319
720,78.28345774
719,78.25786582
718,78.23822698
717,78.24255071
716,78.2193135
715,78.19248222
714,78.1717798
713,78.13596857
712,78.13362971
711,78.10143258
710,78.09298078
709,78.06169911
708,78.05217327
707,78.04408621
706,78.01354266
705,77.97995855
704,77.95213241
703,77.92180427
702,77.90207039
701,77.89561312
700,77.86925147
699,77.8452289
698,77.82838167
697,77.78108554
696,77.76013394
695,77.73149133
694,77.70804804
693,77.69355611
692,77.68121327
691,77.65420895
690,77.62095827
689,77.59040165
688,77.59361757
687,77.55682112
686,77.55182101
685,77.51843567
684,77.45527496
683,77.42460529
682,77.39626448
681,77.34816233
680,77.35154632
679,77.31949343
678,77.29546248
677,77.26645728
676,77.23248345
675,77.22234755
674,77.18235043
673,77.15232178
672,77.13118435
671,77.09957783
670,77.05822482
669,77.07153345
668,77.07632512
667,77.01884473
666,77.00944616
665,76.98515704
664,76.94988941
663,76.9412079
662,76.90967922
661,76.8801107
660,76.83339083
659,76.81711633
658,76.79235741
657,76.74533744
656,76.71424232
655,76.66903553
654,76.65085437
653,76.61891541
652,76.57993617
651,76.55014189
650,76.53427984
649,76.51524972
648,76.4768515
647,76.45730751
646,76.42439335
645,76.39149335
644,76.38885493
643,76.35192657
642,76.3259116
641,76.30254084
640,76.27794777
639,76.26389815
638,76.24282856
637,76.18649604
636,76.16001133
635,76.15106825
634,76.12424529
633,76.11022398
632,76.07378065
631,76.06029404
630,76.03455351
629,76.01389734
628,75.99167198
627,75.95965788
626,75.94077064
625,75.90161208
624,75.86561801
623,75.85146968
622,75.83086325
621,75.78914366
620,75.76471606
619,75.74517965
618,75.71274639
617,75.66760708
616,75.63903857
615,75.61361471
614,75.58158585
613,75.55652924
612,75.52208998
611,75.50192073
610,75.44839404
609,75.43310767
608,75.39091252
607,75.36175437
606,75.33208712
605,75.31318251
604,75.26238905
603,75.22479277
602,75.20123969
601,75.16471239
600,75.11678641
599,75.09689832
598,75.04607793
597,75.00755343
596,74.97750768
595,74.9322891
594,74.89330566
593,74.85141246
592,74.82883779
591,74.78370887
590,74.73895134
589,74.69370464
588,74.67272498
587,74.61445996
586,74.57838939
585,74.5449109
584,74.51728102
583,74.48966137
582,74.44336569
581,74.4279402
580,74.39213109
579,74.35291506
578,74.33682363
577,74.2858334
576,74.24445096
575,74.23590375
574,74.18037082
573,74.16226753
572,74.12675693
571,74.08768079
570,74.05135335
569,74.00839741
568,73.97415279
567,73.93090117
566,73.87763769
565,73.83104237
564,73.80894539
563,73.76222355
562,73.72215131
561,73.69058428
560,73.68108288
559,73.62494782
558,73.5786813
557,73.53921675
556,73.49266566
555,73.46068945
554,73.43346143
553,73.39745477
552,73.37481174
551,73.30287359
550,73.26642485
549,73.23842564
548,73.19644689
547,73.16257798
546,73.1019564
545,73.07789011
544,73.04861733
543,73.00943709
542,72.94054433
541,72.90511511
540,72.87238776
539,72.81183898
538,72.78904141
537,72.73157629
536,72.69541162
535,72.66110531
534,72.61059574
533,72.56613627
532,72.505675
531,72.46978953
530,72.43242076
529,72.39107068
528,72.3294229
527,72.29595517
526,72.25834329
525,72.19896968
524,72.1261914
523,72.08650999
522,72.04087847
521,71.99113158
520,71.92667759
519,71.89885927
518,71.85202296
517,71.79281791
516,71.75662435
515,71.69122478
514,71.65161769
513,71.58614899
512,71.53111587
511,71.4899511
510,71.43499193
509,71.37333662
508,71.3324269
507,71.26905496
506,71.20557536
505,71.13658295
504,71.10399461
503,71.03166586
502,70.9891539
501,70.91188009
500,70.8679712
499,70.81789278
498,70.73901366
497,70.68023747
496,70.60183681
495,70.5446365
494,70.49202718
493,70.41707803
492,70.36213358
491,70.27728902
490,70.20919604
489,70.15053702
488,70.07659638
487,70.00547392
486,69.92766071
485,69.85122068
484,69.77952358
483,69.72363167
482,69.61374531
481,69.53044357
480,69.46227451
479,69.37324348
478,69.3109737
477,69.21831134
476,69.15172211
475,69.07628935
474,68.9972847
473,68.93551112
472,68.83542529
471,68.76682924
470,68.68121984
469,68.61893922
468,68.51473779
467,68.43290873
466,68.36140815
465,68.28951055
464,68.21470416
463,68.13652805
462,68.09465126
461,68.00486769
460,67.93537859
459,67.867992
458,67.78834015
457,67.70161052
456,67.64411201
455,67.57452475
454,67.49848108
453,67.40994922
452,67.34711558
451,67.25862739
450,67.1965537
449,67.12804512
448,67.06006963
447,66.97380911
446,66.90475736
445,66.81269652
444,66.75994958
443,66.68988983
442,66.59567114
441,66.54340197
440,66.46040753
439,66.3648321
438,66.28618125
437,66.2085383
436,66.14834762
435,66.07360459
434,65.96309126
433,65.89144019
432,65.8165328
431,65.73974271
430,65.66909028
429,65.58763936
428,65.51398244
427,65.41103183
426,65.33757325
425,65.27787375
424,65.1767949
423,65.1068974
422,65.0038381
421,64.94010702
420,64.83522167
419,64.73154905
418,64.65334514
417,64.56066572
416,64.4599553
415,64.38726829
414,64.29363791
413,64.20871817
412,64.10117642
411,64.01194155
410,63.90752521
409,63.80724595
408,63.69656316
407,63.59163628
406,63.49580009
405,63.38113324
404,63.27570607
403,63.1786003
402,63.09486275
401,62.9604756
400,62.86399834
